AT;ATGSN;262;Gutenstein;1
AT;ATKAM;262;Kammern im Liesingtal;1
AT;ATKTT;262;Kematen in Tirol;1
AT;ATKFD;262;Knittelfeld;1
AT;ATKMB;262;Krummnussbaum;1
AT;ATLZD;262;Langenzersdorf;1
AT;ATMKC;262;Mitterkirchen;1
AT;ATNFN;262;Neufelden;1
AT;ATNUZ;262;Nüziders;1
AT;ATOSH;262;Ottensheim;1
AT;ATPBU;262;Persenbeug;1
AT;ATRAD;262;Radstadt;1
AT;ATRHN;262;Ranshofen;1
AT;ATSGS;262;Sankt Georgen bei Salzburg;1
AT;ATSPZ;262;Spitz;1
AT;ATSTD;262;Steeg;1
AT;ATTKP;262;Taufkirchen an der Pram;1
AT;ATTFS;262;Terfens;1
AT;ATTHS;262;Theiss;1
AT;ATTMR;262;Traismauer;1
AT;ATVEL;262;Velden;1
AT;ATWSE;262;Wallsee;1
AU;AUABP;261;Abbot Point;1
AU;AUADL;261;Adelaide;1
AU;AUAIR;261;Airlie Terminal;1
AU;AUALH;261;Albany;1
AU;AUARD;261;Ardrossan;1
AU;AUAGS;261;Augusta;1
AU;AUALI;261;Australind;1
AU;AUBAH;261;Ballast Head;1
AU;AUBNK;261;Ballina;1
AU;AUBWB;261;Barrow Island;1
AU;AUBRT;261;Bathurst Island;1
AU;AUBCH;261;Beachport;1
AU;AUBYP;261;Beauty Point;1
AU;AUBEL;261;Bell Bay;1
AU;AUBBG;261;Bing Bong;1
AU;AUBNY;261;Blayney;1
AU;AUBOO;261;Booby Island;1
AU;AUBTB;261;Botany Bay;1
AU;AUZBO;261;Bowen;1
AU;AUBBY;261;Bremer Bay;1
AU;AUBNE;261;Brisbane;1
AU;AUBMW;261;Broadmeadows;1
AU;AUBME;261;Broome;1
AU;AUBUV;261;Buffalo Venture;1
AU;AUBUL;261;Bulli;1
AU;AUBWI;261;Bulwer;1
AU;AUBUY;261;Bunbury;1
AU;AUBDB;261;Bundaberg;1
AU;AUBUC;261;Burketown;1
AU;AUBWT;261;Burnie;1
AU;AUBUS;261;Busselton;1
AU;AUCNS;261;Cairns;1
AU;AUCAL;261;Caloundra Head;1
AU;AUCBR;261;Canberra;1
AU;AUCCU;261;Cape Cuvier;1
AU;AUCQP;261;Cape Flattery;1
AU;AUCLT;261;Cape Lambert;1
AU;AUCLN;261;Cape Leeuwin;1
AU;AUCPN;261;Cape Preston;1
AU;AUCVQ;261;Carnarvon;1
AU;AUCHB;261;Catherine Hill Bay;1
AU;AUCHV;261;Challis Venture (oil terminal);1
AU;AUCHA;261;Chatswood;1
AU;AUCLR;261;Clarence River;1
AU;AUCVN;261;Cleveland;1
AU;AUCFS;261;Coffs Harbour;1
AU;AUCLL;261;Collan Islands;1
AU;AUCTN;261;Cooktown;1
AU;AUCOO;261;Coomera;1
AU;AUCRS;261;Coral Sea;1
AU;AUCBA;261;Corio Bay;1
AU;AUCOP;261;Cossack Pioneer (oil terminal);1
AU;AUDIT;261;Dalrymple Islet;1
AU;AUDAM;261;Dampier;1
AU;AUDAA;261;Darra;1
AU;AUDRW;261;Darwin;1
AU;AUDRB;261;Derby;1
AU;AUDPO;261;Devonport;1
AU;AUQDN;261;Eden;1
AU;AUEDB;261;Edithburgh;1
AU;AUELE;261;Electrona;1
AU;AUEPR;261;Esperance;1
AU;AUPEX;261;Exmouth;1
AU;AUEXM;261;Exmouth Gulf;1
AU;AUFIS;261;Fisherman Islands;1
AU;AUFRE;261;Fremantle;1
AU;AUGBT;261;Garbutt Station;1
AU;AUGEX;261;Geelong;1
AU;AUGEE;261;George Town;1
AU;AUGET;261;Geraldton;1
AU;AUGLT;261;Gladstone;1
AU;AUGLL;261;Glebe Island;1
AU;AUGOI;261;Goode Is;1
AU;AUGOV;261;Gove;1
AU;AUGRH;261;Greenhead;1
AU;AUGRV;261;Griffin Venture (oil terminal);1
AU;AUGTE;261;Groote Eylandt;1
AU;AUHYI;261;Hardy Island;1
AU;AUHAS;261;Hastings;1
AU;AUHPT;261;Haypoint;1
AU;AUHNK;261;Hinchinbrook Island;1
AU;AUHBA;261;Hobart;1
AU;AUHOT;261;Hope Tun;1
AU;AUIPS;261;Ipswich;1
AU;AUJOV;261;Jabiru Venture (oil terminal);1
AU;AUKRB;261;Karumba;1
AU;AUKTR;261;Katherine;1
AU;AUKIB;261;King Bay;1
AU;AUKGC;261;Kingscote;1
AU;AUKIT;261;Kingston;1
AU;AUKLP;261;Klein Point;1
AU;AUKOI;261;Koolan Island;1
AU;AUKUR;261;Kurnell;1
AU;AUKWI;261;Kwinana;1
AU;AULAB;261;Lady Barron;1
AU;AULST;261;Launceston;1
AU;AULGT;261;Legendre Terminal;1
AU;AULYD;261;Lilydale;1
AU;AULOW;261;Lisarow;1
AU;AULDH;261;Lord Howe Is;1
AU;AULUC;261;Lucinda;1
AU;AUMKY;261;Mackay;1
AU;AUMQI;261;Macquarie Island;1
AU;AUMAR;261;Marrickville;1
AU;AUMBH;261;Maryborough;1
AU;AUMEL;261;Melbourne;1
AU;AUMRS;261;Melrose;1
AU;AUMLI;261;Melville Island;1
AU;AUMIB;261;Milner Bay;1
AU;AUMOK;261;Moorook;1
AU;AUMDC;261;Mordialloc;1
AU;AUMOU;261;Mourilyan;1
AU;AUMOW;261;Mowbray Heights;1
AU;AUMWA;261;Mulwala;1
AU;AUNTL;261;Newcastle;1
AU;AUNGH;261;Nganhurra;1
AU;AUNTE;261;Northern Endeavour;1
AU;AUONS;261;Onslow;1
AU;AUOSB;261;Osborne Island;1
AU;AUPMK;261;Palm Island;1
AU;AUPEL;261;Pelican Point;1
AU;AUPER;261;Perth;1
AU;AUPHP;261;Point Henry Pier/Melbourne;1
AU;AUPSM;261;Point Samson;1
AU;AUPWI;261;Point Wilson;1
AU;AUPAE;261;Port Adelaide;1
AU;AUPTL;261;Port Alma;1
AU;AUPAU;261;Port Arthur;1
AU;AUPUG;261;Port Augusta;1
AU;AUPBY;261;Port Bonython;1
AU;AUPBT;261;Port Botany;1
AU;AUPCT;261;Port Curtis;1
AU;AUPTD;261;Port Dalrymple;1
AU;AUPDI;261;Port Denison;1
AU;AUPTI;261;Port Douglas;1
AU;AUPGI;261;Port Giles;1
AU;AUPHE;261;Port Hedland;1
AU;AUPHU;261;Port Huon;1
AU;AUPJK;261;Port Jackson;1
AU;AUPKL;261;Port Kembla;1
AU;AUPLA;261;Port Latta;1
AU;AUPLO;261;Port Lincoln;1
AU;AUPQQ;261;Port Macquarie;1
AU;AUPOR;261;Port Melbourne;0
AU;AUPPI;261;Port Pirie;1
AU;AUPSY;261;Port Stanley;1
AU;AUPST;261;Port Stanvac;1
AU;AUPWL;261;Port Walcott;1
AU;AUPWR;261;Port Warrender;1
AU;AUPTJ;261;Portland;1
AU;AUPRC;261;Price;1
AU;AUPRB;261;Proper Bay;1
AU;AURAB;261;Rapid Bay;1
AU;AUREV;261;Revesby;1
AU;AURDS;261;Rhodes;1
AU;AURCM;261;Richmond;1
AU;AURDN;261;Risdon;1
AU;AUROK;261;Rockhampton;1
AU;AURYP;261;Rocky Point;1
AU;AURBU;261;Roebourne;1
AU;AURTS;261;Rottnest Island;1
AU;AUSMT;261;Saladin Marine Terminal;1
AU;AUSCY;261;Scoresby;1
AU;AUSHB;261;Shark Bay;1
AU;AUSKA;261;Skardon River;1
AU;AUSKV;261;Skua Venture (oil terminal);1
AU;AUSTR;261;South Trees;1
AU;AUSWR;261;South West Rocks;1
AU;AUSPO;261;Spreyton;1
AU;AUSPB;261;Spring Bay;1
AU;AUSTG;261;Stage Platform;1
AU;AUSTA;261;Stanley;1
AU;AUSRN;261;Strahan;1
AU;AUSUH;261;Surry Hills;1
AU;AUSYD;261;Sydney;1
AU;AUTHE;261;Thevenard;1
AU;AUCTH;261;Thevenard Island;1
AU;AUTIS;261;Thursday Island;1
AU;AUTRD;261;Tooradin;1
AU;AUTOB;261;Towford Bay;1
AU;AUTSV;261;Townsville;1
AU;AUTRB;261;Trial Bay;1
AU;AUTHS;261;Tweed Heads South;1
AU;AUULA;261;Ulladulla;1
AU;AUURN;261;Urangan;1
AU;AUUSL;261;Useless Loop;1
AU;AUVAR;261;Varanus Island;1
AU;AUWAL;261;Wallaroo;1
AU;AUWNT;261;Wandoo Terminal;1
AU;AUWSN;261;Warners Bay;1
AU;AUWMB;261;Warrnambool;1
AU;AUWAZ;261;Warwick;1
AU;AUWEI;261;Weipa;1
AU;AUWHL;261;Welshpool;1
AU;AUWRB;261;Werribee;1
AU;AUWEP;261;Westernport;1
AU;AUWYA;261;Whyalla;1
AU;AUWNB;261;Withnell Bay;1
AU;AUWOT;261;Wonthaggi;1
AU;AUWBT;261;Woollybutt (Oil facility);1
AU;AUWYN;261;Wyndham;1
AU;AUYBA;261;Yamba;1
AU;AUYAM;261;Yampi;1
AW;AWAUA;260;Aruba;1
AW;AWBAR;260;Barcadera;1
AW;AWBUS;260;Bushiribana;1
AW;AWDEU;260;Druif;1
AW;AWORJ;260;Oranjestad;1
AW;AWSNL;260;Sint Nicolaas;1
AZ;AZBAK;263;Baku;1
BA;BAMAG;274;Maglaj;1
BA;BAZNK;274;Zvornik;1
BB;BBBGI;267;Bridgetown;1
BD;BDBZL;266;Barisal;1
BD;BDCHL;266;Chalna;1
BD;BDCGP;266;Chittagong;1
BD;BDKHL;266;Khulna;1
BD;BDMGL;266;Mongla;1
BD;BDNAR;266;Narayanganj;1
BE;BEAAB;1;Aalst;1
BE;BEAAL;1;Aalter;1
BE;BEADK;1;Adinkerke;1
BE;BEAFN;1;Afsnee;1
BE;BEABK;1;Albertkanaal ports;1
BE;BEAMY;1;Amay;1
BE;BEAPS;1;Ampsin;1
BE;BEAND;1;Andenne;1
BE;BEANB;1;Angleur;1
BE;BEANH;1;Anhée;1
BE;BEAVE;1;Annevoie;1
BE;BEASR;1;Anseremme;1
BE;BEAHE;1;Antheit;1
BE;BEATO;1;Antoing;1
BE;BEANR;1;Antwerpen;1
BE;BEAPL;1;Appels;1
BE;BEAPT;1;Appelterre-Eichem;1
BE;BEAEJ;1;Arendonk;1
BE;BEAGT;1;Argenteau;1
BE;BEASP;1;Asper;1
BE;BEAST;1;Astene;1
BE;BEATH;1;Ath;1
BE;BEODE;1;Auderghem (Oudergem)/Brussel (Bruxelles);1
BE;BEAVS;1;Auvelais;1
BE;BEAVL;1;Avelgem;1
BE;BEBSR;1;Baasrode;1
BE;BEBLE;1;Balen;1
BE;BEBGK;1;Balgerhoek;1
BE;BEBOA;1;Bas-Oha;1
BE;BEBAT;1;Battel;1
BE;BEBDU;1;Baudour;1
BE;BEBAZ;1;Bazel;1
BE;BEBRM;1;Beernem;1
BE;BEBER;1;Beerse;1
BE;BEBCR;1;Bellecourt;1
BE;BEBLO;1;Beloeil;1
BE;BEBAN;1;Ben-Ahin;1
BE;BEBCM;1;Berchem;1
BE;BEBRT;1;Berendrecht;1
BE;BERIN;1;Beringen;1
BE;BEBNU;1;Berneau;1
BE;BEBTX;1;Bertrix;1
BE;BEBVE;1;Bever;1
BE;BEBVO;1;Beverlo;1
BE;BEBSE;1;Bissegem;1
BE;BEBBG;1;Blankenberge;1
BE;BEBLT;1;Blaton;1
BE;BEBHR;1;Bléharies;1
BE;BEBOC;1;Bocholt;1
BE;BEBOM;1;Boom;1
BE;BEBOO;1;Boorsem;1
BE;BEBMB;1;Boortmeerbeek;1
BE;BEBON;1;Bornem;1
BE;BEBSU;1;Bossuit;1
BE;BEBVM;1;Bouvignes-sur-Meuse;1
BE;BEBRE;1;Bree;1
BE;BEBGN;1;Briegden;1
BE;BEBGS;1;Brugge (Bruges);1
BE;BEBRU;1;Brussel (Bruxelles);0
BE;BEBRU;1;Bruxelles (Brussel);1
BE;BEBRY;1;Bruyelle;1
BE;BEBHU;1;Buggenhout;1
BE;BEBUD;1;Burcht;1
BE;BECLN;1;Calonne;1
BE;BEKAN;1;Canne (Kanne);1
BE;BECRL;1;Charleroi;1
BE;BECTL;1;Châtelineau;1
BE;BECRA;1;Cheratte;1
BE;BECRQ;1;Chercq;1
BE;BECTA;1;Chertal;1
BE;BECBQ;1;Clabecq;1
BE;BECMS;1;Comines;1
BE;BECOM;1;Comines;1
BE;BECOU;1;Couillet;1
BE;BECCS;1;Courcelles;1
BE;BEDKN;1;Daknam;1
BE;BEDPY;1;Dampremy;1
BE;BEDPE;1;De Pinte;1
BE;BEDEZ;1;Deinze;1
BE;BEDNB;1;Denderbelle;1
BE;BEDRW;1;Denderleeuw;1
BE;BEDDR;1;Dendermonde;1
BE;BEDSE;1;Dessel;1
BE;BEDSL;1;Desselgem;1
BE;BEDEG;1;Deurne;1
BE;BEDXN;1;Deux-Acren;1
BE;BEDPK;1;Diepenbeek;1
BE;BEDIK;1;Diksmuide;1
BE;BEDLS;1;Dilsen;1
BE;BEDIA;1;Dinant;1
BE;BEDEL;1;Doel;1
BE;BETRN;1;Doornik (Tournai);0
BE;BEDGN;1;Drongen;1
BE;BEDUF;1;Duffel;1
BE;BEEEK;1;Eeklo;1
BE;BEEBZ;1;Eigenbilzen;1
BE;BEEHT;1;Eindhout;1
BE;BEEIN;1;Eine;1
BE;BEESD;1;Eisden;1
BE;BEEQE;1;Eke;1
BE;BEEKE;1;Ekeren;1
BE;BEEKS;1;Eksaarde;1
BE;BEEBM;1;Emblem;1
BE;BEEAM;1;Ename;1
BE;BEENG;1;Engis;1
BE;BEREQ;1;Erquelinnes;1
BE;BEERE;1;Ertvelde;1
BE;BEEFS;1;Escanaffles;1
BE;BESPI;1;Espierres (Spiere);1
BE;BEEQM;1;Esquelmes;1
BE;BEEMP;1;Estaimpuis;1
BE;BEEVM;1;Evergem;1
BE;BEFCS;1;Farciennes;1
